SOC_Standard,O*NET-SOC Code,Title,Description,Annual_Mean_Wage,Annual_Median_Wage,Annual_10th_Percentile,Annual_25th_Percentile,Annual_75th_Percentile,Annual_90th_Percentile,Total_Employment,Task_Count,Skills_Mean_Level,Skills_Std,Skills_Count,Abilities_Mean_Level,Abilities_Std,Abilities_Count,WorkAct_Mean_Level,WorkAct_Std,WorkAct_Count
51-4051,51-4051.00,Metal-Refining Furnace Operators and Tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel.",57290,55770,38760,46550,65070,80280,20330.0,15.0,2.242857142857143,0.9333669961916543,35.0,2.6496153846153847,0.6141372444761761,52.0,3.010731707317073,1.0697719155126069,41.0
51-4052,51-4052.00,"Pourers and Casters, Metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.,51320,48940,37250,41410,59850,68030,5830.0,16.0,1.9639999999999997,0.8488961690821517,35.0,2.411153846153846,0.6667999489694801,52.0,2.6795121951219514,0.9610825958769417,41.0
51-4061,51-4061.00,"Model Makers, Metal and Plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers.",65840,62700,38430,48860,79470,95780,3230.0,16.0,2.2071428571428573,0.9085171222076872,35.0,2.550576923076923,0.9026853477840836,52.0,2.7017073170731707,1.2336589934804196,41.0
51-4062,51-4062.00,"Patternmakers, Metal and Plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates.",57930,54540,39150,47520,66590,79690,1570.0,15.0,2.118,0.7929349799024767,35.0,2.3790384615384617,0.8272616287567511,52.0,2.8590243902439023,1.1494342192532132,41.0
51-4071,51-4071.00,Foundry Mold and Coremakers,Make or form wax or sand cores or molds used in the production of metal castings in foundries.,46910,45700,36220,39370,51360,61390,12720.0,13.0,1.6105714285714285,0.7414570030655574,35.0,2.2159615384615385,0.7685975504580637,52.0,2.4143902439024387,1.2251041767549564,41.0
51-4072,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.",44130,41230,31990,36290,49100,60110,154820.0,29.0,2.080857142857143,0.8907973012603783,35.0,2.5065384615384616,0.7312730897722395,52.0,2.5412195121951218,1.0736158417282022,41.0
51-4081,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot.",48590,46060,34130,38320,56220,72850,129850.0,21.0,2.4574285714285717,0.7910950818779172,35.0,2.540769230769231,0.8759976858995449,52.0,3.7626829268292687,0.9261911908192709,41.0
51-4111,51-4111.00,Tool and Die Makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists' hand tools.",65100,63180,44200,51200,77430,87660,55130.0,17.0,2.371142857142857,0.900642814322968,35.0,2.512307692307692,0.9217643256801226,52.0,2.975609756097561,1.2039394685375335,41.0
51-4121,51-4121.00,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products.",55100,51000,38130,45580,61610,75850,424040.0,30.0,1.7711428571428571,0.6625697363011572,35.0,2.363076923076923,0.6669554427353214,52.0,2.012926829268293,0.8583275712175363,41.0
51-4122,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines.",49270,47060,35780,39480,55870,66190,36290.0,29.0,2.036,0.830443538471,35.0,2.3509615384615383,0.7992699110116476,52.0,3.060487804878049,0.8975576617118037,41.0
51-4191,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat treat metal or plastic objects.",49030,47450,35260,39900,56330,64290,14590.0,23.0,2.3354285714285714,0.9288302031149114,35.0,2.6490384615384617,0.7746504831475444,52.0,2.651219512195122,1.1290088465595634,41.0
51-4192,51-4192.00,"Layout Workers, Metal and Plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters.",65770,61870,40430,51810,76980,93230,5610.0,14.0,2.1182857142857143,0.8641775611197374,35.0,2.4490384615384615,0.8399912688980987,52.0,3.6592682926829267,0.8107570235400444,41.0
51-4193,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Typically, the product being coated is immersed in molten metal or an electrolytic solution.",43820,41600,31940,36620,48990,58320,31510.0,33.0,2.0597142857142856,0.8082533299517863,35.0,2.3315384615384613,0.8703287290046905,52.0,2.80609756097561,1.0628637684312614,41.0
51-4194,51-4194.00,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects.",51790,48970,33770,39520,60210,74120,5730.0,18.0,2.2825714285714285,0.8531993176452101,35.0,2.4663461538461537,0.9115727173432326,52.0,2.627317073170732,1.0730587691041058,41.0
51-4199,51-4199.00,"Metal Workers and Plastic Workers, All Other",All metal workers and plastic workers not listed separately.,45850,42750,33850,36890,49930,62800,20270.0,,,,,,,,,,
51-5111,51-5111.00,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.,49130,47300,34270,39000,57530,65530,23070.0,15.0,2.182857142857143,0.8211490207542809,35.0,1.8680769230769232,1.2474177853556998,52.0,2.939512195121951,0.9748947410349291,41.0
51-5112,51-5112.00,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses.",46620,45160,31450,36970,54340,63060,145110.0,23.0,2.3560000000000003,0.9692847575281841,35.0,2.4221153846153847,1.0029023304711953,52.0,3.785609756097561,0.7514121664588874,41.0
51-5113,51-5113.00,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.,43040,39820,31110,36070,48240,57980,36470.0,25.0,2.2785714285714285,0.8336776879555778,35.0,2.5409615384615383,0.6760997130757533,52.0,2.8665853658536586,0.9434474276717744,41.0
51-6011,51-6011.00,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles.",33990,33800,26270,29530,36760,42370,195360.0,23.0,1.692,0.7844098568538083,35.0,1.9030769230769233,0.8717472615870178,52.0,2.189512195121951,0.6875607290251247,41.0
51-6021,51-6021.00,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.,33370,33880,24960,29060,36830,41410,26830.0,28.0,1.2891428571428571,0.6791749814754552,35.0,1.8242307692307693,0.9236507831592897,52.0,2.2258536585365856,0.8864140556471231,41.0
51-6031,51-6031.00,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products.",36680,36000,26860,31200,40810,47060,109590.0,26.0,1.520857142857143,0.7405815339335442,35.0,2.023076923076923,0.9890370410033293,52.0,2.147560975609756,0.7563523665851944,41.0
51-6041,51-6041.00,Shoe and Leather Workers and Repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles. May use hand tools.",36280,35950,25170,29400,41400,48090,7640.0,26.0,1.6214285714285714,0.8142233501107337,35.0,2.0215384615384617,0.8856113090112202,52.0,2.5904878048780486,0.7874736542244196,41.0
51-6042,51-6042.00,Shoe Machine Operators and Tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts.",37230,38160,24160,30450,43390,47860,3270.0,19.0,1.909142857142857,0.8653505628579987,35.0,2.2046153846153844,0.9527719343968729,52.0,2.0778048780487803,0.5662265986119073,41.0
51-6051,51-6051.00,"Sewers, Hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers.",34810,33760,25530,29210,38180,46320,2240.0,11.0,1.5148571428571427,0.7927553269473259,35.0,1.8825,1.163597995064295,52.0,1.9782926829268292,1.2900715143724093,41.0
51-6052,51-6052.00,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments.",44050,40860,27110,33480,49780,62490,16290.0,22.0,1.9034285714285715,0.8668466953719735,35.0,2.043653846153846,1.1333639479939215,52.0,2.1946341463414636,1.0793796773169664,41.0
51-6061,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers.",39000,37320,28990,32350,43230,47660,5820.0,23.0,2.039142857142857,0.7913107942580104,35.0,2.3405769230769233,0.7982687479582409,52.0,2.739024390243902,1.186016030410316,41.0
51-6062,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles.",38500,37940,27230,32380,43710,49080,8960.0,18.0,2.173142857142857,0.8771906071912408,35.0,2.5,0.7826450877206944,52.0,2.3,0.7943393481378095,41.0
51-6063,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles.",39470,38260,29640,34530,44180,48070,14530.0,19.0,1.7317142857142858,0.7976158802562638,35.0,2.1078846153846156,1.0043871149220391,52.0,2.622682926829268,1.0097128908512656,41.0
51-6064,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators.",38440,37660,30380,35270,40970,46940,20600.0,23.0,2.0388571428571427,0.8879810922356777,35.0,2.4525,0.9438092923849378,52.0,2.260975609756098,0.8512191400516341,41.0
51-6091,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass.",47420,44980,35590,38990,54690,63650,14900.0,17.0,2.2134285714285715,0.9100321353638882,35.0,2.5425,0.7531030578123252,52.0,2.969268292682927,1.099057301153817,41.0
51-6092,51-6092.00,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.,71630,67670,34590,44110,91080,112540,2860.0,16.0,2.342857142857143,1.0090752068648023,35.0,2.3742307692307696,1.2272883327008821,52.0,2.8531707317073174,1.1022056047407631,41.0
51-6093,51-6093.00,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles.",46960,46190,32190,37200,51740,63600,20990.0,22.0,2.2722857142857142,0.7799739275970015,35.0,2.644615384615385,0.8178102314477567,52.0,3.029512195121951,0.8347123792645947,41.0
51-6099,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other","All textile, apparel, and furnishings workers not listed separately.",40410,37010,30290,32850,44810,53710,14450.0,,,,,,,,,,
51-7011,51-7011.00,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products.",47460,46020,34700,38240,54010,63220,79540.0,20.0,2.3402857142857143,0.7334587109526132,35.0,2.6686538461538465,0.833788962922153,52.0,2.897560975609756,1.1228819628255786,41.0
51-7021,51-7021.00,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish.",44310,42530,31200,36770,49020,59820,14230.0,22.0,2.174285714285714,0.8214559732367808,35.0,2.5048076923076925,0.9092067009419295,52.0,2.912682926829268,0.9700851106739138,41.0
51-7031,51-7031.00,"Model Makers, Wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.,59780,51850,24710,40420,80380,95850,360.0,14.0,2.0437142857142856,0.8932099605431219,35.0,2.4713461538461536,0.9197229524158909,52.0,2.7282926829268295,1.2695253097891046,41.0
51-7032,51-7032.00,"Patternmakers, Wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings.",57920,52520,40730,45450,77410,83330,180.0,20.0,2.278,0.7290033486568775,35.0,2.6240384615384613,0.9080041885007148,52.0,3.0673170731707318,1.3376191991561797,41.0
51-7041,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers.",42390,39950,29670,35550,47770,56560,43140.0,22.0,1.874857142857143,0.8312017219189385,35.0,2.3153846153846156,0.8214369560105323,52.0,2.288048780487805,1.0520722872317165,41.0
51-7042,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment.",42290,40440,30920,36260,47650,54340,63350.0,25.0,2.060285714285714,0.7824602441104886,35.0,2.5336538461538463,0.8424614469474316,52.0,2.1460975609756097,1.0893183144719005,41.0
51-7099,51-7099.00,"Woodworkers, All Other",All woodworkers not listed separately.,43730,41220,30470,35890,48820,60870,6590.0,,,,,,,,,,
51-8011,51-8011.00,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action.",122830,122610,99300,107170,131520,152690,5720.0,19.0,2.568571428571429,1.2598742767741988,35.0,2.2811538461538463,1.4575491837073944,52.0,3.521951219512195,1.4183726934628205,41.0
51-8012,51-8012.00,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam.",109620,107240,70760,91670,128690,144900,9180.0,14.0,2.460571428571429,1.042045338454598,35.0,2.0288461538461537,1.3286328722414642,52.0,3.354146341463415,1.5223386213483452,41.0
51-8013,51-8013.00,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators.",95990,99670,59930,77400,111980,128760,30720.0,69.0,2.5734285714285714,0.866788755841207,105.0,2.711474358974359,0.7762713231082492,156.0,3.5378048780487803,0.9948708925096235,123.0
51-8013,51-8013.03,Biomass Plant Technicians,Control and monitor biomass plant activities and perform maintenance as needed.,95990,99670,59930,77400,111980,128760,30720.0,69.0,2.5734285714285714,0.866788755841207,105.0,2.711474358974359,0.7762713231082492,156.0,3.5378048780487803,0.9948708925096235,123.0
51-8013,51-8013.04,Hydroelectric Plant Technicians,"Monitor and control activities associated with hydropower generation. Operate plant equipment, such as turbines, pumps, valves, gates, fans, electric control boards, and battery banks. Monitor equipment operation and performance and make necessary adjustments to ensure optimal performance. Perform equipment maintenance and repair as necessary.",95990,99670,59930,77400,111980,128760,30720.0,69.0,2.5734285714285714,0.866788755841207,105.0,2.711474358974359,0.7762713231082492,156.0,3.5378048780487803,0.9948708925096235,123.0
51-8021,51-8021.00,Stationary Engineers and Boiler Operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment such as steam engines, generators, motors, turbines, and steam boilers.",79710,75190,47310,60110,96420,121200,30780.0,25.0,2.5274285714285716,0.8994552039237675,35.0,2.545,0.7803631633199166,52.0,3.9073170731707316,0.7720298711521585,41.0
51-8031,51-8031.00,Water and Wastewater Treatment Plant and System Operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater.",60620,58260,37870,47020,71280,86160,126750.0,8.0,2.4674285714285715,0.9820846460976977,35.0,2.538846153846154,0.817765136823847,52.0,3.96609756097561,0.6437386039720643,41.0
51-8091,51-8091.00,Chemical Plant and System Operators,Control or operate entire chemical processes or system of machines.,76290,73540,48000,57080,98050,107790,17840.0,19.0,2.620857142857143,1.000630305559132,35.0,2.6576923076923076,0.9324490531940143,52.0,2.4853658536585366,1.2887437634397605,41.0
51-8092,51-8092.00,Gas Plant Operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.,85470,83400,59040,73150,100000,109350,15910.0,19.0,2.5854285714285714,0.9302698623553936,35.0,2.707307692307692,0.8113704586168633,52.0,3.4541463414634146,0.9340904014327416,41.0
51-8093,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines.",90970,97540,59790,77970,104660,112920,34860.0,24.0,2.5865714285714287,0.9262001526069165,35.0,2.7813461538461537,0.7839243382011638,52.0,2.7434146341463417,1.0898545998345324,41.0
51-8099,51-8099.00,"Plant and System Operators, All Other",All plant and system operators not listed separately.,64490,61710,40250,47860,76910,92750,15950.0,19.0,2.689714285714286,0.8668315723310474,35.0,2.8846153846153846,0.719472741416258,52.0,3.4160975609756097,0.9976394089268438,41.0
51-8099,51-8099.01,Biofuels Processing Technicians,"Calculate, measure, load, mix, and process refined feedstock with additives in fermentation or reaction process vessels and monitor production process. Perform, and keep records of, plant maintenance, repairs, and safety inspections.",64490,61710,40250,47860,76910,92750,15950.0,19.0,2.689714285714286,0.8668315723310474,35.0,2.8846153846153846,0.719472741416258,52.0,3.4160975609756097,0.9976394089268438,41.0
51-9011,51-9011.00,Chemical Equipment Operators and Tenders,"Operate or tend equipment to control chemical changes or reactions in the processing of industrial or consumer products. Equipment used includes devulcanizers, steam-jacketed kettles, and reactor vessels.",59800,57090,37270,45660,71400,88460,127410.0,23.0,2.424285714285714,0.9180070668518384,35.0,2.6876923076923074,0.8577503987794672,52.0,3.2678048780487803,0.9627240315768635,41.0
51-9012,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Set up, operate, or tend continuous flow or vat-type equipment; filter presses; shaker screens; centrifuges; condenser tubes; precipitating, fermenting, or evaporating tanks; scrubbing towers; or batch stills. These machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product. Includes dairy processing equipment operators.",53830,49500,35810,41830,61350,75860,54200.0,20.0,2.425142857142857,0.6784514002646087,35.0,2.660769230769231,0.6663239692340862,52.0,2.752682926829268,0.9890147228182294,41.0
51-9021,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to crush, grind, or polish materials, such as coal, glass, grain, stone, food, or rubber.",49400,46890,35380,38990,58440,65980,28550.0,21.0,2.379142857142857,0.9945479949633976,35.0,2.6550000000000002,0.6397471927161816,52.0,2.591463414634146,1.0391187636059938,41.0
51-9022,51-9022.00,"Grinding and Polishing Workers, Hand","Grind, sand, or polish, using hand tools or hand-held power tools, a variety of metal, wood, stone, clay, plastic, or glass objects. Includes chippers, buffers, and finishers.",43550,41690,32120,36660,48410,57250,11850.0,17.0,2.0605714285714285,0.8263809933792569,35.0,2.3990384615384617,0.7803726098835158,52.0,4.384878048780488,1.4602946996261053,41.0
51-9023,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to mix or blend materials, such as chemicals, tobacco, liquids, color pigments, or explosive ingredients.",49990,47680,35000,39800,57940,67570,100840.0,20.0,2.175142857142857,0.9464309782750434,35.0,2.4698076923076924,0.7307758176253116,52.0,2.899512195121951,1.091258336095336,41.0
51-9031,51-9031.00,"Cutters and Trimmers, Hand","Use hand tools or hand-held power tools to cut and trim a variety of manufactured items, such as carpet, fabric, stone, glass, or rubber.",41960,38800,29910,33860,48790,57820,7070.0,18.0,1.5054285714285713,0.9758566157247599,35.0,1.9925,0.9360657656634277,52.0,2.4007317073170733,0.7128232257856866,41.0
51-9032,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",46420,45700,34890,38540,52000,60430,47540.0,25.0,2.166857142857143,0.8832019668715159,35.0,2.498076923076923,0.8397152609408822,52.0,2.978048780487805,0.9486812412823264,41.0
51-9041,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines, such as glass-forming machines, plodder machines, and tuber machines, to shape and form products such as glassware, food, rubber, soap, brick, tile, clay, wax, tobacco, or cosmetics.",47040,45130,34790,38410,51970,64660,57310.0,26.0,2.0957142857142856,0.8263430626216071,35.0,2.5271153846153847,0.8514608819459429,52.0,2.863414634146342,0.9944134194491182,41.0
51-9051,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Operate or tend heating equipment other than basic metal, plastic, or food processing equipment. Includes activities such as annealing glass, drying lumber, curing rubber, removing moisture from materials, or boiling soap.",49250,47010,35010,39250,57840,66190,16160.0,17.0,1.8528571428571428,0.9792811632205819,35.0,2.2859615384615384,0.9352723407825556,52.0,2.9270731707317075,1.214658890187774,41.0
51-9061,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers","Inspect, test, sort, sample, or weigh nonagricultural raw materials or processed, machined, fabricated, or assembled parts or products for defects, wear, and deviations from specifications. May use precision measuring instruments and complex test equipment.",51670,47460,34590,38740,59970,75510,591180.0,31.0,2.1457142857142855,0.8789475180554287,35.0,2.2834615384615384,0.9113637370648463,52.0,3.134390243902439,0.9977951913606516,41.0
51-9071,51-9071.00,Jewelers and Precious Stone and Metal Workers,"Design, fabricate, adjust, repair, or appraise jewelry, gold, silver, other precious metals, or gems.",55030,49140,33890,38030,63210,81610,23420.0,44.0,2.1062857142857143,0.8627192792939221,70.0,2.1138461538461537,1.3285749045772475,104.0,2.80609756097561,0.9998651218885909,82.0
51-9071,51-9071.06,Gem and Diamond Workers,"Fabricate, finish, or evaluate the quality of gems and diamonds used in jewelry or industrial tools.",55030,49140,33890,38030,63210,81610,23420.0,44.0,2.1062857142857143,0.8627192792939221,70.0,2.1138461538461537,1.3285749045772475,104.0,2.80609756097561,0.9998651218885909,82.0
51-9081,51-9081.00,Dental Laboratory Technicians,Construct and repair full or partial dentures or dental appliances.,54060,48310,36100,39250,62320,78680,33920.0,17.0,2.322,0.766296671162869,35.0,2.1428846153846153,1.2262621933410063,52.0,3.4951219512195126,0.7800933340031166,41.0
51-9082,51-9082.00,Medical Appliance Technicians,"Construct, maintain, or repair medical supportive devices such as braces, orthotics and prosthetic devices, joints, arch supports, and other surgical and medical appliances.",51410,47060,36560,40300,58710,74570,11490.0,15.0,2.6991428571428573,0.7381908386628178,35.0,2.4828846153846156,1.1608065764777378,52.0,3.2770731707317076,0.8454946596591815,41.0
51-9083,51-9083.00,Ophthalmic Laboratory Technicians,"Cut, grind, and polish eyeglasses, contact lenses, or other precision optical elements. Assemble and mount lenses into frames or process other optical elements. Includes precision lens polishers or grinders, centerer-edgers, and lens mounters.",41760,38420,31250,35580,45410,55480,18740.0,18.0,2.1394285714285712,0.7992531177408614,35.0,2.206923076923077,1.1789435923600489,52.0,2.545121951219512,0.7813133876723843,41.0
51-9111,51-9111.00,Packaging and Filling Machine Operators and Tenders,Operate or tend machines to prepare industrial or consumer products for storage or shipment. Includes cannery workers who pack food products.,43630,40900,31890,36250,48440,58910,383860.0,20.0,1.9314285714285713,0.967431842430204,35.0,2.538269230769231,0.7172352176699518,52.0,2.8178048780487805,1.0655902406533244,41.0
51-9123,51-9123.00,"Painting, Coating, and Decorating Workers","Paint, coat, or decorate articles, such as furniture, glass, plateware, pottery, jewelry, toys, books, or leather.",44130,40860,28490,34540,50700,62770,8470.0,9.0,1.5882857142857143,0.8337670915940553,35.0,1.8725,0.9852816358588972,52.0,2.239268292682927,1.1809157257059084,41.0
51-9124,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Set up, operate, or tend spraying or rolling machines to coat or paint any of a wide variety of products, including glassware, cloth, ceramics, metal, plastic, paper, or wood, with lacquer, silver, copper, rubber, varnish, glaze, enamel, oil, or rust-proofing materials. Includes painters of transportation vehicles such as painters in auto body repair facilities.",51610,47590,35480,39470,58740,72800,159500.0,29.0,2.039428571428571,0.9075109555557892,35.0,2.550576923076923,0.719063698019831,52.0,3.2860975609756093,0.8458897033561188,41.0
51-9141,51-9141.00,Semiconductor Processing Technicians,"Perform any or all of the following functions in the manufacture of electronic semiconductors: load semiconductor material into furnace; saw formed ingots into segments; load individual segment into crystal growing chamber and monitor controls; locate crystal axis in ingot using x-ray equipment and saw ingots into wafers; and clean, polish, and load wafers into series of special purpose furnaces, chemical baths, and equipment used to form circuitry and change conductive properties.",59640,51180,35980,45320,74640,87190,32150.0,20.0,2.208,0.8280018471135975,35.0,2.3225,0.9355901461476746,52.0,3.1334146341463414,1.087990371639606,41.0
51-9151,51-9151.00,Photographic Process Workers and Processing Machine Operators,Perform work involved in developing and processing photographic images from film or digital media. May perform precision tasks such as editing photographic negatives and prints.,46050,40100,30840,34460,51590,69290,5550.0,27.0,2.518,0.6659173239621726,35.0,2.3025,1.004850735184087,52.0,2.6982926829268292,0.9195512558825212,41.0
51-9161,51-9161.00,Computer Numerically Controlled Tool Operators,"Operate computer-controlled tools, machines, or robots to machine or process parts, tools, or other work pieces made of metal, plastic, wood, stone, or other materials. May also set up and maintain equipment.",52900,49970,37160,42710,60980,71160,176950.0,27.0,2.597714285714286,0.7884164535330809,35.0,2.836730769230769,0.7821782584899037,52.0,2.868292682926829,1.0930619891822793,41.0
51-9162,51-9162.00,Computer Numerically Controlled Tool Programmers,"Develop programs to control machining or processing of materials by automatic machine tools, equipment, or systems. May also set up, operate, or maintain equipment.",69880,65670,45760,55960,80300,97930,28230.0,16.0,2.6597142857142857,0.8572921998749239,35.0,2.4421153846153847,1.1080814306780769,52.0,3.173170731707317,1.0563343197690547,41.0
51-9191,51-9191.00,Adhesive Bonding Machine Operators and Tenders,"Operate or tend bonding machines that use adhesives to join items for further processing or to form a completed product. Processes include joining veneer sheets into plywood; gluing paper; or joining rubber and rubberized fabric parts, plastic, simulated leather, or other materials.",45670,45210,31290,36420,52060,60420,12170.0,16.0,2.1962857142857146,0.9702761453933244,35.0,2.5473076923076925,0.729294892841011,52.0,2.5543902439024393,1.2115321885539976,41.0
51-9192,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","Operate or tend machines to wash or clean products, such as barrels or kegs, glass items, tin plate, food, pulp, coal, plastic, or rubber, to remove impurities.",43380,41460,32770,37140,48280,56590,13890.0,11.0,1.7205714285714286,0.8587163568446832,35.0,2.164230769230769,0.6985540981586885,52.0,2.8407317073170733,1.0275781971312508,41.0
51-9193,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,"Operate or tend equipment such as cooling and freezing units, refrigerators, batch freezers, and freezing tunnels, to cool or freeze products, food, blood plasma, and chemicals.",44290,40160,33710,36150,49150,62760,6590.0,18.0,2.4611428571428573,0.8613763658804896,35.0,2.5359615384615384,0.7084262027665367,52.0,3.2414634146341466,0.9973604187444219,41.0
51-9194,51-9194.00,Etchers and Engravers,"Engrave or etch metal, wood, rubber, or other materials. Includes such workers as etcher-circuit processors, pantograph engravers, and silk screen etchers.",43280,40450,29530,35650,48510,60430,8390.0,26.0,2.0065714285714287,0.7903868853741366,35.0,2.266730769230769,0.9949671807649723,52.0,2.856585365853659,0.7702357098839859,41.0
